Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Habitat,Year,Date,Start_Time,End_Time,Month,Month_Name,Day,Day_Of_Week,Observation_Hour,Observation_Duration_Min,Season,Observer,Visit,Interval_Length,ID_Method,Distance,Distance_Category,Distance_Standardized,Flyover_Observed,Sex,Sex_Standardized,Common_Name,Scientific_Name,AcceptedTSN,Taxon_Code,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Conservation_Priority,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Previously_Obs,Source_Sheet
ANTI,,,ANTI-0015,Grassland,Grassland,2018,2018-05-23,07:53:00,08:03:00,5,May,23,Wednesday,7,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,25.2000007629395,56.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0015,Grassland,Grassland,2018,2018-05-23,07:53:00,08:03:00,5,May,23,Wednesday,7,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,25.2000007629395,56.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0015,Grassland,Grassland,2018,2018-05-23,07:53:00,08:03:00,5,May,23,Wednesday,7,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Gray Catbird,Dumetella carolinensis,178625,89977,GRCA,False,False,Standard / Secure,25.2000007629395,56.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0015,Grassland,Grassland,2018,2018-05-23,07:53:00,08:03:00,5,May,23,Wednesday,7,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,False,False,Standard / Secure,25.2000007629395,56.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,False,ANTI
ANTI,,,ANTI-0015,Grassland,Grassland,2018,2018-05-23,07:53:00,08:03:00,5,May,23,Wednesday,7,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,25.2000007629395,56.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,False,ANTI
ANTI,,,ANTI-0015,Grassland,Grassland,2018,2018-05-23,07:53:00,08:03:00,5,May,23,Wednesday,7,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,25.2000007629395,56.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,False,ANTI
ANTI,,,ANTI-0015,Grassland,Grassland,2018,2018-05-23,07:53:00,08:03:00,5,May,23,Wednesday,7,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,25.2000007629395,56.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0015,Grassland,Grassland,2018,2018-05-23,07:53:00,08:03:00,5,May,23,Wednesday,7,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,25.2000007629395,56.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0015,Grassland,Grassland,2018,2018-05-23,07:53:00,08:03:00,5,May,23,Wednesday,7,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Female,Female,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,False,False,Standard / Secure,25.2000007629395,56.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532,88296,CEDW,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Vesper Sparrow,Pooecetes gramineus,179366,84704,VESP,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Eastern Tufted Titmouse,Baeolophus bicolor,554138,266957,ETTI,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,False,True,Regional Stewardship Only,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309,85791,GCFL,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,American Goldfinch,Carduelis tristis,179236,95286,AMGO,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Eastern Meadowlark,Sturnella magna,179034,93601,EAME,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,False,True,Regional Stewardship Only,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,False,True,Regional Stewardship Only,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Visualization,,Flyover / Unrecorded,Not Recorded / Flyover,True,Undetermined,Undetermined,Unidentified Crow,Corvus,179724,87098,UNCR,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Chimney Swift,Chaetura pelagica,178001,83046,CHSW,False,True,Regional Stewardship Only,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,True,False,ANTI
ANTI,,,ANTI-0007,Grassland,Grassland,2018,2018-05-23,08:09:00,08:19:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Red-winged Blackbird,Agelaius phoeniceus,179045,93613,RWBL,False,False,Standard / Secure,26.7999992370605,61.2999992370605,Partly Cloudy,Light air movement (1-3 mph) smoke drifts,Moderate effect on count,False,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Black Vulture,Coragyps atratus,175272,79476,BLVU,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Field Sparrow,Spizella pusilla,179443,84790,FISP,False,True,Regional Stewardship Only,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Fish Crow,Corvus ossifragus,179737,87112,FICR,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Indigo Bunting,Passerina cyanea,179150,94257,INBU,False,True,Regional Stewardship Only,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Turkey Vulture,Cathartes aura,175265,79468,TUVU,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Turkey Vulture,Cathartes aura,175265,79468,TUVU,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Eastern Kingbird,Tyrannus tyrannus,178279,85757,EAKI,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Calling,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195,84865,RBWO,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Song Sparrow,Melospiza melodia,179492,85643,SOSP,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Black Vulture,Coragyps atratus,175272,79476,BLVU,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124,94228,NOCA,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Chipping Sparrow,Spizella passerina,179435,84781,CHSP,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581,88350,CARW,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Male,Male,Brown-headed Cowbird,Molothrus ater,179112,94215,BHCO,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,5 - 7.5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,Northern Mockingbird,Mimus polyglottos,178620,88394,NOMO,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,2.5 - 5 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,European Starling,Sturnus vulgaris,179637,86204,EUST,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,7.5 - 10 min,Visualization,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Male,Male,Eastern Bluebird,Sialia sialis,179801,87184,EABL,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,7.5 - 10 min,Visualization,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Barn Swallow,Hirundo rustica,178448,87409,BARS,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,7.5 - 10 min,Calling,<= 50 Meters,Near (<= 50m),<= 50 Meters,False,Undetermined,Undetermined,American Crow,Corvus brachyrhynchos,179731,87106,AMCR,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,ANTI
ANTI,,,ANTI-0034,Grassland,Grassland,2018,2018-05-23,08:48:00,08:58:00,5,May,23,Wednesday,8,10.0,Spring (Breeding Early),Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,Far (50 - 100m),50 - 100 Meters,False,Undetermined,Undetermined,Horned Lark,Eremophila alpestris,554256,264079,HOLA,False,False,Standard / Secure,26.5,59.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,False,ANTI
